id	kakencode	mextcode	name	nameus	zip	address	tel	url	campus	note	lat	lon	source
437	33703	F121310106043	朝日大学	Asahi University	501-0296	岐阜県瑞穂市穂積1851	058-329-1111	https://www.asahi-u.ac.jp/			35.381766	136.690565	公式ウェブサイト
438	33704	F121310106052	岐阜聖徳学園大学	Gifu Shotoku Gakuen University	501-6194	岐阜県岐阜市柳津町高桑西1-1	058-279-0804	https://www.shotoku.ac.jp/	羽島キャンパス		35.361317	136.706824	公式ウェブサイト
439	33705	F121310106061	東海学院大学	Tokai Gakuin University	504-8511	岐阜県各務原市那加桐野町5-68	058-389-2200	https://tokaigakuin-u.ac.jp/			35.424486	136.81728	公式ウェブサイト
440	33707	F121310106070	中部学院大学	Chubu Gakuin University	501-3993	岐阜県関市桐ヶ丘二丁目1番地	0575-24-2211	https://www.chubu-gu.ac.jp/	関キャンパス		35.458594	136.897892	公式ウェブサイト
441	33708	F121310106089	岐阜医療科学大学	Gifu University of Medical Science	501-3892	岐阜県関市市平賀字長峰795-1	0575-22-9401	https://www.u-gifu-ms.ac.jp/	関キャンパス		35.491047	136.951168	公式ウェブサイト
442	33709	F121310106098	岐阜保健大学	Gifu University of Health Science	500-8281	岐阜県岐阜市東鶉2丁目92番地	058-274-5001	https://www.gifuhoken.ac.jp/	岐阜キャンパス	2027年4月改称予定（日本保健大学）	35.384281	136.739983	公式ウェブサイト
443	33710	F121310106105	コー・イノベーション大学	Co-Innovation University	509-4225	岐阜県飛騨市古川町金森町11-15	0577-73-5252	https://coiu.ac.jp/	一号館	2026年4月開学	36.2361799	137.1878483	公式ウェブサイト
444	13801	F122110106224	静岡大学	Shizuoka University	422-8529	静岡県静岡市駿河区大谷836	054-237-1111	https://www.shizuoka.ac.jp/	静岡キャンパス		34.965406	138.4317	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
445	13802	F122110106233	浜松医科大学	Hamamatsu University School of Medicine	431-3192	静岡県浜松市東区半田山1-20-1	053-435-2111	https://www.hama-med.ac.jp/			34.770587	137.743291	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
446	23805	F122210106240	静岡県立農林環境専門職大学	Shizuoka Professional University of Agriculture	438-8577	静岡県磐田市富丘678-1	0538-31-7901	https://shizuoka-norin-u.ac.jp/			34.730168	137.845729	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
447	23803	F122210106259	静岡県立大学	University of Shizuoka	422-8526	静岡県静岡市駿河区谷田52-1	054-264-5102	https://www.u-shizuoka-ken.ac.jp/	草薙キャンパス		34.9947025	138.4463899	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
448	23804	F122210106268	静岡文化芸術大学	Shizuoka University of Art and Culture	430-8533	静岡県浜松市中区中央二丁目1番1号	053-457-6111	https://www.suac.ac.jp/			34.712635	137.738628	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
449	23806	F122210111877	静岡社会健康医学大学院大学	Shizuoka Graduate University of Public Health	420-0881	静岡県静岡市葵区北安東4-27-2	054-295-5400	https://s-sph.ac.jp/			35.0017752	138.3866889	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
450	33811	F122310106275	光産業創成大学院大学	The Graduate School for the Creation of New Photonics Industries	431-1202	静岡県浜松市西区呉松町1955-1	053-484-2501	https://www.gpi.ac.jp/			34.776737	137.629943	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
451	33809	F122310106284	静岡福祉大学	Shizuoka University of Welfare	425-8611	静岡県焼津市本中根549-1	054-623-7000	https://www.suw.ac.jp/			34.829321	138.297945	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
452	33810	F122310106293	浜松学院大学	Hamamatsu Gakuin University	432-8012	静岡県浜松市中区布橋3-2-3	053-450-7000	https://hamagaku.ac.jp/hgu/			34.720682	137.713288	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
453	33808	F122310106300	静岡英和学院大学	Shizuoka Eiwa Gakuin University	422-8545	静岡県静岡市駿河区池田1769	054-261-9201	https://www.shizuoka-eiwa.ac.jp/			34.982668	138.437457	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
454	33801	F122310106319	常葉大学	Tokoha University	422-8581	静岡県静岡市駿河区弥生町6-1	054-297-6100	https://www.tokoha-u.ac.jp/	静岡草薙キャンパス		35.004991	138.437736	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
455	33803	F122310106328	静岡理工科大学	Shizuoka Institute of Science and Technology	437-8555	静岡県袋井市豊沢2200-2	0538-45-0111	https://www.sist.ac.jp/	袋井キャンパス		34.73825	137.961407	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
456	33804	F122310106337	聖隷クリストファー大学	Seirei Christopher University	433-8558	静岡県浜松市北区三方原町3453	053-439-1400	https://www.seirei.ac.jp/			34.791882	137.692756	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
457	33805	F122310106346	静岡産業大学	Shizuoka Sangyo University	426-8668	静岡県藤枝市駿河台4-1-1	054-645-0191	https://www.ssu.ac.jp/	藤枝キャンパス		34.8607632	138.2284544	静岡県：静岡県学校名簿，＜https://www.pref.shizuoka.jp/kodomokyoiku/school/kyoiku/1003789/1003799/kyoikumeibo/1031399.html＞
458	13901	F123110106429	名古屋大学	Nagoya University	464-8601	愛知県名古屋市千種区不老町	052-789-5111	https://www.nagoya-u.ac.jp/	東山キャンパス		35.153491	136.967573	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
459	13903	F123110106438	名古屋工業大学	Nagoya Institute of Technology	466-8555	愛知県名古屋市昭和区御器所町	052-732-2111	https://www.nitech.ac.jp/			35.157135	136.924838	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
460	13902	F123110106447	愛知教育大学	Aichi University of Education	448-8542	愛知県刈谷市井ケ谷町広沢1	0566-26-2111	https://www.aichi-edu.ac.jp/			35.051864	137.050393	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
461	13904	F123110106456	豊橋技術科学大学	Toyohashi University of Technology	441-8580	愛知県豊橋市天伯町雲雀ヶ丘1-1	0532-47-0111	https://www.tut.ac.jp/			34.701756	137.408635	国立大学協会：一般社団法人国立大学協会概要’22（会員名簿），＜https://www.janu.jp/wp/wp-content/uploads/2022/10/members_20221001.pdf＞
462	23903	F123210106463	名古屋市立大学	Nagoya City University	467-8601	愛知県名古屋市瑞穂区瑞穂町字川澄1	052-853-8005	https://www.nagoya-cu.ac.jp/	桜山（川澄）キャンパス		35.138965	136.934405	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
463	23902	F123210106472	愛知県立芸術大学	Aichi University of the Arts	480-1194	愛知県長久手市岩作三ヶ峯1-114	0561-76-2492	https://www.aichi-fam-u.ac.jp/			35.168343	137.069257	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
464	23901	F123210106481	愛知県立大学	Aichi Prefectural University	480-1198	愛知県長久手市茨ヶ廻間1522-3	0561-76-8811	https://www.aichi-pu.ac.jp/	長久手キャンパス		35.182046	137.086797	公立大学協会：会員校一覧，＜https://www.kodaikyo.org/?page_id=718＞
465	33934	F123310106498	愛知工科大学	Aichi University of Technology	443-0047	愛知県蒲郡市西迫町馬乗50-2	0533-68-1135	https://www.aut.ac.jp/		2027年度学生募集停止	34.8319863	137.1936179	公式ウェブサイト
466	33935	F123310106504	名古屋産業大学	Nagoya Sangyo University	488-8711	愛知県尾張旭市新居町山の田3255-5	0561-55-5101	https://www.nagoya-su.ac.jp/		専門職学科あり	35.219639	137.030922	公式ウェブサイト
467	33936	F123310106513	人間環境大学	University of Human Environments	444-3505	愛知県岡崎市本宿町上三本松6-2	0564-48-7811	https://www.uhe.ac.jp/	岡崎キャンパス		34.897489	137.264008	公式ウェブサイト
468	33933	F123310106522	名古屋文理大学	Nagoya Bunri University	492-8520	愛知県稲沢市稲沢町前田365	0587-23-2400	https://www.nagoya-bunri.ac.jp/			35.248324	136.791412	公式ウェブサイト
469	33928	F123310106531	愛知みずほ大学	Aichi Mizuho College	467-0867	愛知県名古屋市瑞穂区春敲町2-13	052-882-1123	https://www.mizuho-c.ac.jp/c/			35.127284	136.921846	公式ウェブサイト
470	33902	F123310106540	愛知学院大学	Aichi Gakuin University	470-0195	愛知県日進市岩崎町阿良池12	0561-73-1111	https://www.agu.ac.jp/	日進キャンパス		35.161123	137.046995	公式ウェブサイト
471	33903	F123310106559	愛知工業大学	Aichi Institute of Technology	470-0392	愛知県豊田市八草町八千草1247	0565-48-8121	https://www.ait.ac.jp/	八草キャンパス		35.184196	137.113409	公式ウェブサイト
472	33905	F123310106568	金城学院大学	Kinjo Gakuin University	463-8521	愛知県名古屋市守山区大森二丁目1723番地	052-798-0180	https://www.kinjo-u.ac.jp/ja/		2029年4月共学化予定	35.209687	136.995751	公式ウェブサイト
473	33906	F123310106577	椙山女学園大学	Sugiyama Jogakuen University	464-8662	愛知県名古屋市千種区星が丘元町17番3号	052-781-1186	https://www.sugiyama-u.ac.jp/	星が丘キャンパス		35.159282	136.987314	公式ウェブサイト
474	33907	F123310106586	大同大学	Daido University	457-8530	愛知県名古屋市南区滝春町10番地3	052-612-6111	https://www.daido-it.ac.jp/			35.079001	136.906506	公式ウェブサイト
475	33908	F123310106595	中京大学	Chukyo University	466-8666	愛知県名古屋市昭和区八事本町101-2	052-835-7111	https://www.chukyo-u.ac.jp/	名古屋キャンパス		35.13814	136.965803	公式ウェブサイト
476	33911	F123310106602	同朋大学	Doho University	453-8540	愛知県名古屋市中村区稲葉地町7-1	052-411-1113	https://www.doho.ac.jp/			35.163759	136.843385	公式ウェブサイト
477	33912	F123310106611	名古屋学院大学	Nagoya Gakuin University	456-8612	愛知県名古屋市熱田区熱田西町1番25号	052-678-4080	https://www.ngu.jp/	名古屋キャンパスしろとり		35.128484	136.899267	公式ウェブサイト
478	33914	F123310106620	名古屋商科大学	Nagoya University of Commerce and Business	470-0193	愛知県日進市米野木町三ヶ峯	0561-73-2111	https://www.nucba.ac.jp/	日進キャンパス		35.154847	137.092833	公式ウェブサイト
479	33915	F123310106639	名古屋葵大学	Nagoya Aoi University	467-8610	愛知県名古屋市瑞穂区汐路町3-40	052-852-1111	https://www.nagoya-aoi.ac.jp/		2025年4月改称・共学化（旧・名古屋女子大学，Nagoya Women’s University）	35.131822	136.938051	公式ウェブサイト
480	33917	F123310106648	南山大学	Nanzan University	466-8673	愛知県名古屋市昭和区山里町18	052-832-3111	https://www.nanzan-u.ac.jp/			35.148693	136.962841	公式ウェブサイト
481	33918	F123310106657	日本福祉大学	Nihon Fukushi University	470-3295	愛知県知多郡美浜町奥田字会下前35-6	0569-87-2211	https://www.n-fukushi.ac.jp/	美浜キャンパス		34.7840151	136.8684978	公式ウェブサイト
482	33919	F123310106666	名城大学	Meijo University	468-8502	愛知県名古屋市天白区塩釜口一丁目501番地	052-832-1151	https://www.meijo-u.ac.jp/	天白キャンパス		35.135429	136.975098	公式ウェブサイト
483	33922	F123310106675	名古屋音楽大学	Nagoya College of Music	453-8540	愛知県名古屋市中村区稲葉地町7-1	052-411-1115	https://www.meion.ac.jp/			35.163329	136.843066	公式ウェブサイト
484	33924	F123310106684	豊田工業大学	Toyota Technological Institute	468-8511	愛知県名古屋市天白区久方二丁目12番地1	052-802-1111	https://www.toyota-ti.ac.jp/			35.106576	136.983018	公式ウェブサイト
485	33925	F123310106693	名古屋外国語大学	Nagoya University of Foreign Studies	470-0197	愛知県日進市岩崎町竹ノ山57	0561-74-1111	https://www.nufs.ac.jp/	日進キャンパス		35.158643	137.042182	公式ウェブサイト
486	33926	F123310106700	名古屋造形大学	Nagoya Zokei University of Art and Design	462-8545	愛知県名古屋市北区名城2丁目4番1	052-908-1630	https://www.nzu.ac.jp/			35.1904798	136.9047453	公式ウェブサイト
487	33927	F123310106719	愛知産業大学	Aichi Sangyo University	444-0005	愛知県岡崎市岡町原山12-5	0564-48-4511	https://www.asu.ac.jp/			34.920954	137.222589	公式ウェブサイト
488	33929	F123310106728	東海学園大学	Tokaigakuen University	470-0207	愛知県みよし市福谷町西ノ洞21番地233	0561-36-5555	https://www.tokaigakuen-u.ac.jp/	三好キャンパス		35.126552	137.10219	公式ウェブサイト
489	33930	F123310106737	豊橋創造大学	Toyohashi Sozo University	440-8511	愛知県豊橋市牛川町松下20-1	0532-54-2111	https://www.sozo.ac.jp/			34.776707	137.410313	公式ウェブサイト
490	33937	F123310106746	愛知東邦大学	Aichi Toho University	465-8515	愛知県名古屋市名東区平和が丘三丁目11番地	052-782-1241	https://www.aichi-toho.ac.jp/			35.170095	136.987066	公式ウェブサイト
491	33938	F123310106755	星城大学	Seijoh University	476-8588	愛知県東海市富貴ノ台2丁目172番地	052-601-6000	https://www.seijoh-u.ac.jp/	本部東海キャンパス		35.03328	136.90108	公式ウェブサイト
492	33931	F123310106764	愛知文教大学	Aichi Bunkyo University	485-8565	愛知県小牧市大草5969-3	0568-78-2211	https://www.abu.ac.jp/			35.300509	137.008092	公式ウェブサイト
493	33932	F123310106773	桜花学園大学	Ohkagakuen University	470-1193	愛知県豊明市栄町武侍48	0562-97-5503	https://www.ohkagakuen-u.ac.jp/			35.059313	136.975203	公式ウェブサイト
